name,logo,banner,description,tagLine,followerCount,website,domain,location,companyAddress,phone,industry,companySize,headquarters,founded,mainCompanyID,linkedinID,salesNavigatorLink,employeesOnLinkedIn,companyName,query,timestamp,companyUrl,specialties,error,isClaimable
Cairo University,https://media.licdn.com/dms/image/C560BAQGYnGDX58wwLQ/company-logo_200_200/0/1519883636339?e=1691625600&v=beta&t=l52tCcOL3lC5-JFBkQXExIem_CuW0ui-Bol30DDrZD4,,"A comprehensive institution of higher learning located in Giza, Egypt, is committed to preparing students for the challenges of a rapidly changing workplace.
  
Through interactive learning and new information technologies, our graduates are poised to enter the work force with the skills needed to succeed in today's global marketplaces.",,394296,http://www.cu.edu.eg/,cu.edu.eg,Giza,"5th Ahmed Zewail st. (Tharwat st.) - Dokki, Giza, Giza, Giza  EG",20(2)33355356,Higher Education,"10,001+ employees","Giza, Giza",1908,350987,350987,https://www.linkedin.com/sales/company/350987/,13707,Cairo University,https://www.linkedin.com/company/350987/,2023-05-05T03:38:01.586Z,https://www.linkedin.com/school/cairo-university/,,,
VMware,https://media.licdn.com/dms/image/C560BAQGRwuYZeI6aaA/company-logo_200_200/0/1588094413060?e=1691625600&v=beta&t=ND8qyYmpeL19cANBI5Dg4KCd-FUGTZcgr7XNYQek574,https://media.licdn.com/dms/image/D561BAQEmwr3Ml-2-ZQ/company-background_10000/0/1672772542793?e=1683864000&v=beta&t=I14NFMzGJBTrv47c1slkyAj7X8dr71Swi8BrgUIBAAs,"VMware is a leading provider of multi-cloud services for all apps, enabling digital innovation with enterprise control. 

At the heart of everything we do lies the responsibility and the opportunity to build a sustainable, equitable and more secure future for all.​  

Since our founding in 1998, our employees and partners have been behind the tech innovations transforming entire industries. Today, we continue to cultivate a culture of innovation where curiosity meets execution.

We work to harness the next wave of innovation and solve our customers’ toughest challenges through disruptive technologies, like edge computing, AI, blockchain, machine learning, Kubernetes, and more.","VMware is a leading provider of multi-cloud services for all apps, enabling digital innovation with enterprise control.",1880710,https://www.vmware.com,https://vmware.com,Palo Alto,"3401 Hillview Ave., Palo Alto, 94304, US",,Software Development,"10,001+ employees","Palo Alto, CA",,2988,"2988,2668204,7323214,3632692,78059614,18518443,7938784,3119637,5038760",https://www.linkedin.com/sales/company/2988/,34649,VMware,https://www.linkedin.com/company/2988/,2023-05-05T03:38:17.340Z,https://www.linkedin.com/company/vmware/,"Cloud Infrastructure, Virtualization, Cloud Management, Software-Defined Data Center, Network Virtualization, vSAN, Hybrid Cloud, Public Cloud, Private Cloud, Desktop Virtualization, Multi-Cloud, SDDC, IT Operations, Mobility, Security, Open Source, Cloud Services, Cloud Security, Data Center Security, Digital Workspace, Digital Transformation, Security, Storage, Hyper-Converged Infrastructure,  Big Data, Application Security, Data Center Automation, Data Center Operations, Cloud-Native Applications, and Open Source",,
AMD,https://media.licdn.com/dms/image/C560BAQEkjpiqeCK9Ag/company-logo_200_200/0/1654804893875?e=1691625600&v=beta&t=tqTEriW3AX3naNfN0ttkrRMLpwSmNdDxkT_Rmv0Q4YA,https://media.licdn.com/dms/image/D561BAQEi-KcIhdBJsg/company-background_10000/0/1654804856903?e=1683864000&v=beta&t=4wg9yo4ac3BHvSbzcs91M2H95zYBEEE1eg8uIfrVDuE,"For more than 50 years AMD (NASDAQ: AMD) has driven innovation in high-performance computing, graphics, and visualization technologies. AMD employees are focused on building leadership high-performance and adaptive products that push the boundaries of what is possible. Billions of people, leading Fortune 500 businesses, and cutting-edge scientific research institutions around the world rely on AMD technology daily to improve how they live, work, and play. 

For more information about how AMD is enabling today and inspiring tomorrow, visit the AMD.com ",together we advance_,1097764,http://www.amd.com,amd.com,Santa Clara,"2485 Augustine Drive, Santa Clara, 95054, US",,Semiconductor Manufacturing,"10,001+ employees","Santa Clara, California",1969,1497,1497,https://www.linkedin.com/sales/company/1497/,24863,AMD,https://www.linkedin.com/company/1497/,2023-05-05T03:38:32.710Z,https://www.linkedin.com/company/amd/,"Processors, Graphic Cards, Computer Platforms, CPU, GPU, APU, Server, 64-bit, Virtualization, Cloud computing, Green IT, Energy Efficiency, Semiconductor, Components, Design, Semi-custom, Embedded systems, x86, and Datacenter",,
Nagwa,https://media.licdn.com/dms/image/C560BAQH854irfsZsmA/company-logo_200_200/0/1519905013379?e=1691625600&v=beta&t=U7dBgn5iHCRjN6YjbWYfkQ5xJ96KJarq0uuMI76kiME,https://media.licdn.com/dms/image/C4D1BAQH135WUvgBxSQ/company-background_10000/0/1595947990203?e=1683864000&v=beta&t=AgtV2Wbo1GgjRJ2EA8FQuMStq8qLXOtbUOd2x_WiL3o,"Nagwa is an educational technology startup that offers online digital educational services and products for students of all ages, their teachers, and parents. We believe that high quality educational materials should be available to all, no matter where people live or the language they speak.

Our mission is to educate the world.

Our vision is to be a leader in digital education and an innovator at the intersection of education, technology, and design.",Educational technology startup that offers digital educational services and products for students of all ages.,57758,https://www.nagwa.com/,https://nagwa.com,Windsor,"Part First Floor - York House, 41 Sheet Street, Windsor,  SL4 1DD, GB",,E-Learning Providers,"501-1,000 employees",,2015,10219434,10219434,https://www.linkedin.com/sales/company/10219434/,682,Nagwa,https://www.linkedin.com/company/10219434/,2023-05-05T03:38:47.724Z,https://www.linkedin.com/company/teamnagwa/,"e-Learning, Education, and Edtech",,
RDI,https://media.licdn.com/dms/image/C560BAQEmqpE3Nn8EQQ/company-logo_200_200/0/1650978607587?e=1691625600&v=beta&t=kbnt4TMWd-HF-gZ3pj4MRFvZ45QpdF-A5zjVYmWc5R4,https://media.licdn.com/dms/image/C4D1BAQHTu-Tvd30GTg/company-background_10000/0/1651070813072?e=1683864000&v=beta&t=CUq59eCI5My_sso47-EQRZ-qLSQRk5N0EhqIIJMvUkc,"RDI Egypt provides creative solutions through smart AI technologies. We have a mission of using the latest artificial intelligence and advanced machine learning to develop outstanding products & services to help develop our society. 

For more information about how RDI can enhance your companies outcome reach out to us through rdi-sales@rdi-eg.ai ",Artificial Intelligence and Advanced Machine Learning for Digital Transformation,5801,http://www.rdi-eg.ai,rdi-eg.ai,Giza,"Dokki, Giza,   EG",,"Technology, Information and Internet",51-200 employees,,1993,10518011,10518011,https://www.linkedin.com/sales/company/10518011/,77,RDI,https://www.linkedin.com/company/10518011/,2023-05-05T03:39:02.454Z,https://www.linkedin.com/company/rdi-the-engineering-company-for-digital-systems-development-/,"OCR, Speech recognition, Identity Recognition, face recognition, Natural Language Processing(NLP), Automatic Speech Recognition (ASR), Computer assisted pronunciation teaching (CAPT) , Speech to text , and Text to speech",,
Rubikal,https://media.licdn.com/dms/image/C4D0BAQFC4oc0V4zXWQ/company-logo_200_200/0/1632744481699?e=1691625600&v=beta&t=0Q2aZ8BxteHe77j7Ablm4Inzd46ol_RHazijTKTyvHU,https://media.licdn.com/dms/image/C4D1BAQE1xBHkOTJIvA/company-background_10000/0/1647786700031?e=1683864000&v=beta&t=7dmE4bU0UST1OSa_UaceBLwxsCUTJbqWQ2n0MIxnSs8,"Rubikal is a premier custom software development company with an elite engineering workforce, providing exceptional expertise in planning and developing real-time, scalable, fault-tolerant solutions. 

Based in Egypt we are specialized in building highly skilled teams for startups, SMEs, and corporates in need of robust software solutions. 

With a dynamic agile environment, our team provides project-ready tech experts that work in full compliance with business needs and objectives. 

We have a successful long track record in helping businesses around the globe with products designing, prototyping, and development

Rubikal was selected by Linkedin in 2021 as one of the Top Startups list in Egypt, and becomes a Clutch Leader ranking 2nd on the list of the most prominent Egyptian B2B firms for 2021!

Rubikal pursues to be the best software development employer that offers not only competitive compensation and challenging projects but also other game-changing benefits. Among these are the free health care programs, free commuting, free meals, awesome gaming room, and flexible schedules. We care deeply about the satisfaction of our employees, we focus on growth and learning opportunities, believe in a diverse cultural environment and equal opportunities.","End-to-end custom product development company, Solve 99% of startups' problems
",14467,http://www.rubikal.com/,rubikal.com,Dubai,"Palm Strip Mall, 40 Jumeirah St, Dubai, 10055, AE",+201022320092,IT Services and IT Consulting,51-200 employees,,2016,18054979,18054979,https://www.linkedin.com/sales/company/18054979/,42,Rubikal,https://www.linkedin.com/company/18054979/,2023-05-05T03:39:17.381Z,https://www.linkedin.com/company/rubikal_llc/,"Software, Web Development, Mobile Development, Data Engineering, Quality Assurance, DevOps, Project Management, Product Management, and UI/UX Design",,
Inova,https://media.licdn.com/dms/image/C4E0BAQFDkNC8lCm8Yw/company-logo_200_200/0/1519862047522?e=1691625600&v=beta&t=JvmvX0UxuRvu-xDBdEfuSY3WSPDSVieKy6pN37mIqfg,https://media.licdn.com/dms/image/D4D1BAQE8GxPWa9ONGA/company-background_10000/0/1677418787146?e=1683864000&v=beta&t=CjssMenv6zb5eT7oRJ5w8EmYfqNmwSnMXtVPCr8uFXY,"We are a software development company, headquartered in Saudi Arabia 🇸🇦. We have another two branches in Abu Dhabi, UAE 🇦🇪 and Cairo & Alexandria, Egypt 🇪🇬. 

We have more than 12 years experience in mobile and web development. We have released more than 60 apps in apple store and google play.

For more details about our apps, please check our website 
https://www.inovaeg.com","Mobile & Web development Company, Based on Saudi Arabia, UAE and Egypt. 

+11 years experience in software development",8822,https://inovaeg.com/,https://inovaeg.com,Riyadh,"Anas Ibn Malik Rd, Al Malqa,, Riyadh, 11564, SA",+201025065179,Software Development,51-200 employees,,2011,2443104,2443104,https://www.linkedin.com/sales/company/2443104/,92,Inova,https://www.linkedin.com/company/2443104/,2023-05-05T03:39:32.974Z,https://www.linkedin.com/company/inovaeg/,"IOS Mobile Application, Android Mobile Application, ROR, and UX & UI Mobile Design",,
Tactful AI,https://media.licdn.com/dms/image/D4D0BAQEEkcrtxLWsDw/company-logo_200_200/0/1664899161800?e=1691625600&v=beta&t=QNDf6FQ3JsDR3NFmjZoqkodBMaadY6NeXKfwGcUARCA,https://media.licdn.com/dms/image/C4D1BAQHMXW3VtC-mag/company-background_10000/0/1653411226549?e=1683864000&v=beta&t=yufbPQA0Dv9vnqvFDa0UQw95LZrA0SFyWpZrDXvxtsw,"Tactful is a leading and private technology company based in the UK, with a presence in EMEA. Tactful offers omnichannel and AI-powered customer experience software to help businesses thrive by enabling meaningful and effective engagement with their customers across touchpoints. Tactful's unified customer experience platform (UCX) is a comprehensive customer experience platform that incorporates all technologies and tools businesses need to deliver the best customer experience, reduce costs, and boost customer loyalty and sales.

Tactful provides unique advantages for businesses that thrive to enhance their customers' experience:
> Easy configuration and immediate start
> A scalable and versatile solution
> Automation and AI-ready out of the box
> No code AI and data-centric platform
",The Intelligent Customer Engagement Platform (part of Dstny Group),9603,https://www.tactful.ai,https://tactful.ai,Cambridge,"Cambridge Innovation Park, Cambridge, CB25 9QE, GB",,"Technology, Information and Internet",51-200 employees,"Cambridge, Cambridgeshire",2016,11254926,11254926,https://www.linkedin.com/sales/company/11254926/,76,Tactful AI,https://www.linkedin.com/company/11254926/,2023-05-05T03:39:51.113Z,https://www.linkedin.com/company/tactfulai/,"Cloud, Artificial Intelligence, Virtual Assistance, Enterprise, Machine Learning, NLU, Deep Learning, Customer Engagement, Customer Experience, and Business Communication",,
Google DSC Cairo University - Faculty of Engineering,https://media.licdn.com/dms/image/C4D0BAQFOcvhfaPRe-g/company-logo_200_200/0/1629653534395?e=1691625600&v=beta&t=TDG_MPU7E5Pfhx1igPzdzV5rwhTxeh9zjCm-wLZ_NpU,https://media.licdn.com/dms/image/C4D1BAQHU1A2Er8sXRg/company-background_10000/0/1597187824682?e=1683864000&v=beta&t=LKb-w7JhbAYdJirIZHl5UKpubUbP79I2AzrMX7WwgrQ,,Google Developer Student Club,377,https://dsc.community.dev/cairo-university-faculty-of-engineering/,https://dsc.community.dev/cairo-university-faculty-of-engineering,,,,Software Development,2-10 employees,,,67706698,67706698,https://www.linkedin.com/sales/company/67706698/,4,Google DSC Cairo University - Faculty of Engineering,https://www.linkedin.com/company/67706698/,2023-05-05T03:40:08.288Z,https://www.linkedin.com/company/gdsccufe/,,,
STP,https://media.licdn.com/dms/image/C4D0BAQGJmtX1KqBjFQ/company-logo_200_200/0/1572093194957?e=1691625600&v=beta&t=E2AAVXWwK75KOloQfPm8Z9kfgvQfc0Xo68gLgFszcEs,https://media.licdn.com/dms/image/C4D1BAQGH6ss_R0ep7w/company-background_10000/0/1605387239618?e=1683864000&v=beta&t=P1aInZCZiKfSMdKxwZzkKtzlo7DA_malS-EU-9wT8HU,"STP stands for  ""Steps Towards Progress""​ is a student activity that was held for the first time in the academic year 2005/2006.  It is completely managed and organized by students under the supervision of the Association of Friends of the National Cancer-free Initiative (AFNCI), the idea was raised to provide students with the skills needed by the supplementary skills needed in the labor market.

STP's Vision is ""Being a leading organization working on developing youth who will lead the positive change.""​

STP attempts to deliver values and achieve its vision through 3 different projects:
-Conference & Workshops (Engineering & Management)
-Juniors
-Events

Our purpose is to:
-Reduce the gap between the work sector and academic studies.
-Develop the society through the development of skills of young people and college students, especially engineering students, through a series of workshops.
-Contribute to the development and the awakening of the community.
-Convene and support a dynamic learning community.",Steps Towards Progress,1790,https://www.stp-org.com,https://stp-org.com,Cairo,"Cairo, Ain Shams University  EG | Giza, Cairo University 12611, EG",,Non-profit Organizations,"501-1,000 employees","Cairo, Ain Shams University",2005,30094699,30094699,https://www.linkedin.com/sales/company/30094699/,66,STP,https://www.linkedin.com/company/30094699/,2023-05-05T03:40:25.830Z,https://www.linkedin.com/company/stpegypt/,"Development, Management, Engineering , Entreprenuership, Events , Community, Machine learning, Supply Chain, Juniors, Mobile Development, Internet of Things, Robotics, Digital Marketing, and Project Management",,
TachyHealth,https://media.licdn.com/dms/image/C560BAQHIXkDgWzAj2Q/company-logo_200_200/0/1634584783844?e=1691625600&v=beta&t=bP6dSvFhlcLdotVXR4QVF78x2CP_q3IxdTK9JHeoZds,https://media.licdn.com/dms/image/D4D1BAQEx_m-Fqd83lA/company-background_10000/0/1679473206918?e=1683864000&v=beta&t=GOslBEwD0EYCvJca3JA6ozTBtqyPWvQWmBmQl4kR9wI,Building the next generation healthcare solutions to drive the value-based healthcare for payers and providers with Artificial intelligence,Building next generation solutions to drive the value-based healthcare for payers and providers with AI and Data Science,10547,http://www.tachyhealth.com,tachyhealth.com,Lewes,"16192 Coastal Hwy, Lewes, 19958, US",,Information Technology & Services,11-50 employees,"Lewes, Delaware",2018,18812696,18812696,https://www.linkedin.com/sales/company/18812696/,43,TachyHealth,https://www.linkedin.com/company/18812696/,2023-05-05T03:40:44.378Z,https://www.linkedin.com/company/tachyhealth/,"Artificial Intelligence, Machine Learning, Healthcare, Insurance, TPA, Health Insurance, Neural Net, Payers solutions, Health Plans, Revenue Cycle Management, Claims management, Deep learning, Medical Imaging, Real world evidence, and Real world data",,
Palm Hills Developments,https://media.licdn.com/dms/image/C560BAQHAUmADe_coDA/company-logo_200_200/0/1519911623727?e=1691625600&v=beta&t=JaCl9Ky7IdWJ98zsq0MJ4dtL9z6Z9Xx1CyaENeGUXgk,https://media.licdn.com/dms/image/C561BAQE8b9z2OmfdOA/company-background_10000/0/1519801826090?e=1683864000&v=beta&t=gZ9ZgJs-6djwi8VC-RQojSi2ud8PEQ-Uf-pAW9zJ2fI,"Palm Hills Developments is a leading real estate company in the Egyptian market, primarily developing integrated residential, commercial real estate and resort projects. Founded in 2005 by Mansour and Maghraby Investment and Development Company [MMID], the company which is listed on the Egyptian Stock Exchange and London Stock Exchange, traded under the symbols ""PHDC.CA""​ and ""PHDC.LI""​ respectively, was the result of a vision to create self-sufficient and well integrated communities.

Presently Palm Hills Developments possesses one of the largest land banks in the country and is rapidly growing into a regional player, thanks to a geographically diversified land bank suitable for the development of a broad range of real estate products all fashioned to cater for customers'​ need gaps and preferences.

Currently, Palm Hills Developments has a portfolio of 26 projects spanning different development stages nationwide, and spreading over 27 million square meters [sqm] in Egypt, including 5 million sqm in which is held for sale in Saudi Arabia. The Company's product offering includes primary homes on both West Cairo and East Cairo, as well as second homes by the Mediterranean Sea [North Coast].

The land bank includes 757,000 sqm of land earmarked for Commercial/Retail developments, with ambitions to have such properties contribute around 25% of the Company's consolidated Net Income by 2020.",,145221,http://www.palmhillsdevelopments.com,palmhillsdevelopments.com,Giza,"Smart Village, A4 - B84; Kilo 28 Cairo Alex Desert Road, Abou Rawash, Egypt, Giza,  0000, EG",,Real Estate,"1,001-5,000 employees",,2005,649505,649505,https://www.linkedin.com/sales/company/649505/,1080,Palm Hills Developments,https://www.linkedin.com/company/649505/,2023-05-05T03:41:02.966Z,https://www.linkedin.com/company/palm-hills-developments/,,,
Giza Systems,https://media.licdn.com/dms/image/C4D0BAQFPH2ba64GgxA/company-logo_200_200/0/1659542543261?e=1691625600&v=beta&t=LgeMUDSeMepFGaXE2Uc0FZLQBBEj77i-ZxZBJL_TD14,https://media.licdn.com/dms/image/D4D1BAQGWvbJDcn0e_A/company-background_10000/0/1659542843885?e=1683864000&v=beta&t=Ecgk9txpqHMRgHQmE-VRIeq-yyjIsybgy1kj2wwPDDM,"Giza Systems, a leading systems integrator in the MEA region, designs and deploys industry-specific technology solutions for asset-intensive industries such as the telecoms, utilities, oil and gas, hospitality and real estate among other market sectors. We help our clients streamline their operations and businesses through our portfolio of solutions, managed services, and consultancy practice. Our team of 1000 professionals are spread throughout the region with anchor offices in Cairo, Riyadh, Dubai, Doha, Nairobi, Dar-es-Salaam, Abuja, Kampala and New Jersey, allowing us to service an ever-increasing client base in over 40 countries.",Smart Solutions for Tomorrow,107607,http://www.gizasystems.com,gizasystems.com,Cairo,"Plot 176, Second Sector, City Center, Cairo, 11835, EG",,IT Services and IT Consulting,"1,001-5,000 employees",,1974,28195,28195,https://www.linkedin.com/sales/company/28195/,1378,Giza Systems,https://www.linkedin.com/company/28195/,2023-05-05T03:41:21.206Z,https://www.linkedin.com/company/giza-systems/,"Systems Integration, Telecom, Oil & Gas, Power, Building Management Solutions, Water, Smart Building, Smart Cities, and Transportation Infrastructure",,
Coach Academy EG,https://media.licdn.com/dms/image/C560BAQEnx-ddVFXxog/company-logo_200_200/0/1644415125967?e=1691625600&v=beta&t=1LUGWRPUNrH1-8NdSwmzPbcU0rRLZC30w8Rd3kvEXaw,https://media.licdn.com/dms/image/C561BAQHtB6SkwUrGEA/company-background_10000/0/1645014086014?e=1683864000&v=beta&t=X6e_S5BZrOjexN0USnykcFKA7a53FsG2KE0-jU4aE6w,"- Coach Academy is one of the top training academies that is specialized in Computer Programming training, especially Problem Solving in Programming and Competitive Programming with thousands of success stories from its beginning in 2014 until today.
- Coach Academy has successfully trained more than 30,000 trainees and one of the main sponsors of the ACPC competitions
- Coach Academy provides training programs to school students, University students, and graduates with one of the finest training qualities worldwide
- Coach Academy has recently partnered up with many universities all over Egypt and the Arab region in order to enhance the quality of their graduates and provide them with the necessary skills for the market
- Coach Academy has recently partnered up with many top companies who are seeking to scale the quality of their software engineers' teams","Problem-Solving in Programming Training for School Students | University Students | Graduates.
And many more services.",6011,http://coachacademy.club,coachacademy.club,Cairo,"Street 20 , Villa no 10, Cairo, Egypt  EG",01222432017,Education Administration Programs,51-200 employees,"Cairo, Egypt",2015,10691446,10691446,https://www.linkedin.com/sales/company/10691446/,95,Coach Academy EG,https://www.linkedin.com/company/10691446/,2023-05-05T03:41:40.131Z,https://www.linkedin.com/company/coach-academy-eg/,"Programming, Robotics, and Problem Solving",,
eDigits,https://media.licdn.com/dms/image/C4E0BAQGCWEmUdLpxow/company-logo_200_200/0/1519870161203?e=1691625600&v=beta&t=bwgAuKq7FqdF5u36ZlAxBrDTI4WwSlhyuYYEAiCGF10,,"eDigits is an innovative SoftwareHouse specialised in delivering advanced services & solutions. We believe that today’s business growth is highly affected by Information Technology.

We provide a variety of IT services and operate in different IT fields like Network Infrastructure, Web Development, Security Solutions and Mobile Applications.

We help our clients to improve their infrastructure and business performance by not only adopting new IT services but also by optimising the use of older ones.",We believe that today’s business growth is highly affected by Information Technology.,1283,http://www.edigits.net,edigits.net,Cairo,"Cairo, Egypt  EG",,Information Technology & Services,51-200 employees,"Cairo, Egypt",2013,5042700,5042700,https://www.linkedin.com/sales/company/5042700/,9,eDigits,https://www.linkedin.com/company/5042700/,2023-05-05T03:41:59.492Z,https://www.linkedin.com/company/edigits/,"Website Design / Development, Web Hosting, Domain & SSL Registration, Custom Software Development, Mobile Apps - iOS, Android, BB, Network & Infrastructure Setup, and Surveillance Solutions",,
BBI,https://media.licdn.com/dms/image/D4D0BAQGYRCz28zdOdg/company-logo_200_200/0/1665824793978?e=1691625600&v=beta&t=_PGXtkPWpCI8mZ0rvtZaBPqYrpPOZXT3ATOj1g2Q4u8,https://media.licdn.com/dms/image/D4D1BAQFctPrFPenuwg/company-background_10000/0/1678097649646?e=1683864000&v=beta&t=-kfx5YEe1UqalMKWAjcrVIMDWy4EJeV-NIL3T_-Freo,"BBI is a leading global technology provider focusing on AI-powered, Cloud-native, digital transformation. With offices in UAE, KSA, Egypt, and Algeria, we offerings include: AI Solutions, Infrastructure and Application Modernization, Enterprise Data Management, and Big Data & Advanced Analytics.",Technology Innovation. Data-Driven Digital Transformation.,13173,https://www.bbi.ai,https://bbi.ai,Dubai,"Office 202F, Ibn Battuta Gate Offices., Dubai, 506804, AE",+971 4420 3736,IT Services and IT Consulting,51-200 employees,"Dubai, UAE",2009,1138926,1138926,https://www.linkedin.com/sales/company/1138926/,144,BBI,https://www.linkedin.com/company/1138926/,2023-05-05T03:42:18.240Z,https://www.linkedin.com/company/bbiai/,"Data Driven Digital Transformation, Data Management, Big Data Analytics, Enterprise Applications Services, Digital Strategy, Talent Outsourcing, Data Security, Data Security, Data Virtualization, Artificial Intelligence, and Cloud Migration",,
Abu Dhabi Executive Office,https://media.licdn.com/dms/image/C4D0BAQHEsGq-OaIWOA/company-logo_200_200/0/1659339957104?e=1691625600&v=beta&t=GB_bp5X4z_k7dYxJ3Vvd68rNKLtxJy2wUVXoqFI8Dxo,https://media.licdn.com/dms/image/D4D1BAQFfio4DL0Ocow/company-background_10000/0/1659339853002?e=1683864000&v=beta&t=1ax6V4vvtB56eil3L2_JbA0hdNoHqClKV4jwLxt6zBk,"يتولى رئاسة مكتب أبوظبي التنفيذي سمو الشيخ خالد بن محمد بن زايد آل نهيان، ويعتبر المكتب الجهة التنفيذية والإشرافية في حكومة إمارة أبوظبي. ومن مهام المكتب متابعة تنفيذ الخطط الاستراتيجية والتنفيذية للجهات المحلية ومراقبة أدائها. كما يقوم المكتب أيضاً بالإشراف والمساهمة في وضع الخطط الاستراتيجية والتنفيذية للإمارة واستشراف الفرص والتحديات المستقبلية في كافة المجالات الاستراتيجية، التشغيلية، الإدارية، المالية، العلمية والحوكمية والعمل على مواءمة تطبيقها بالشكل الصحيح. 


Abu Dhabi Executive Office (ADEO) is an executive supervisory body in Abu Dhabi Government. The Office, which is chaired by H.H. Sheikh Khaled bin Mohamed Bin Zayed is responsible for monitoring and following-up on the settings and implementation of the strategic and executive plans carried out by local entities, as well as, assessing their performance. Moreover, ADEO is entrusted for overseeing and contributing in laying down of the Emirate’s strategic and executive plans, foreseeing future opportunities and challenges in all aspects being strategic, operational, administrative, financial, scientific, as well as, in governance and ensure its rightful implementation adjustment.
","
",36691,,,Abu Dhabi ,"Abu Dhabi Executive Office , Building no,: 20, Abu Dhabi , Abu Dhabi  1, AE",02-668 8888,Government Administration,201-500 employees,"Abu Dhabi , Abu Dhabi",1973,14411596,14411596,https://www.linkedin.com/sales/company/14411596/,250,Abu Dhabi Executive Office,https://www.linkedin.com/company/14411596/,2023-05-05T03:42:37.188Z,https://www.linkedin.com/company/adexecutiveoffice/,,,
Freelancer.com,https://media.licdn.com/dms/image/C560BAQEJe-MEhPTm7w/company-logo_200_200/0/1519897752927?e=1691625600&v=beta&t=lI56Jp4c_yOuQabgXZxEsKTI4CrL6SWTsywy9fwPUOE,https://media.licdn.com/dms/image/C561BAQEnTbuc8H0GsQ/company-background_10000/0/1600132133811?e=1683864000&v=beta&t=RK8DR0EDbT2GLXLCdT9LaTNsZBnP2qvNJJ2GNK2Agnc,"Twelve-time Webby award-winning Freelancer.com is the world’s largest freelancing and crowdsourcing marketplace by total number of users and projects posted. More than 58 million registered users have posted over 21 million projects and contests to date in over 2,000 areas as diverse as website development, logo design, marketing, copywriting, astrophysics, aerospace engineering and manufacturing. 

Freelancer owns Escrow.com, the leading provider of secure online payments and online transaction management for consumers and businesses on the Internet with over US$5 billion in transactions secured. Freelancer also owns Freightlancer & Loadshift, enterprise freight marketplaces with over 550 million kilometers of freight posted since inception. Freelancer Limited is listed on the Australian Securities Exchange under the ticker ASX:FLN and is quoted on OTCQX Best Market under the ticker FLNCF.",Change Lives,600572,https://www.freelancer.com,https://freelancer.com,Sydney,"Level 37, Grosvenor Place, 225 George Street, Sydney, NSW, 2000, Sydney, NSW 2000, AU",,IT Services and IT Consulting,201-500 employees,"Sydney, NSW",2009,3477553,3477553,https://www.linkedin.com/sales/company/3477553/,55031,Freelancer.com,https://www.linkedin.com/company/3477553/,2023-05-05T03:42:56.962Z,https://www.linkedin.com/company/freelancer-com/,"Freelancing, Crowdsourcing, and Outsourcing",,
Cegedim Egypt,https://media.licdn.com/dms/image/C4D0BAQFDe_YwlwePfg/company-logo_200_200/0/1634656876796?e=1691625600&v=beta&t=4twZbi3XlBgnnc15jz7DUBET36ejZo0lY0CuSQ93oaA,https://media.licdn.com/dms/image/C561BAQHdNE11E7t0vA/company-background_10000/0/1645100152235?e=1683864000&v=beta&t=Qeg6hi1sC-0T3BWWS4EkK8Qpwv2jyN0f3OrRlb4CTIk,"In Cegedim it has been over 50 years of growth, innovation, and human adventure. Our value and our difference: it is our employees.
Quality and investment are at the heart of Cegedim group, and our growth strategy is based on well-built values to innovate and optimize the quality, by respecting these values, we can ensure together our future success.
Our strong culture is one of a kind, it arose out of an entrepreneurial spirit; we do not have a dogmatic vision of business lines, job descriptions, and organizational charts. Instead, we invite all of our employees to test boundaries, to imagine, share and try something new.",,12559,http://www.cegedim.com,cegedim.com,New Cairo,"44 North Tesseen St., Fifth Settlement, https://goo.gl/maps/5s1BHs6SgXNL2A7w6, New Cairo, Cairo 11835, EG",,IT Services and IT Consulting,201-500 employees,"New Cairo, Cairo",,76548873,76548873,https://www.linkedin.com/sales/company/76548873/,155,Cegedim Egypt,https://www.linkedin.com/company/76548873/,2023-05-05T03:43:15.223Z,https://www.linkedin.com/company/cegedim-egypt/,,,
programming map,https://media.licdn.com/dms/image/C4D0BAQHI_4N03RLYJA/company-logo_200_200/0/1634334091293?e=1691625600&v=beta&t=UMVCS3hR9rRqu0_6OStBMZFbZfzlsM1HqG4l9acb858,https://media.licdn.com/dms/image/C4D1BAQGkwDp9ic8DZQ/company-background_10000/0/1634334949109?e=1683864000&v=beta&t=Rp5ZPLIlMhh24Bl26By5yfTins-jcB0eZShWMJ1USGQ,شركة تقنية ناشئة تأسست 2018.,شركة تقنية ناشئة تأسست عام 2018 .,26,http://web.alcoach.com/#/home,web.alcoach.com/#/home,القاهرة,"القاهرة, القاهرة الجديدة  EG",,IT Services and IT Consulting,11-50 employees,"القاهرة, القاهرة الجديدة",2018,76543557,76543557,https://www.linkedin.com/sales/company/76543557/,1,programming map,https://www.linkedin.com/company/76543557/,2023-05-05T03:43:34.217Z,https://www.linkedin.com/company/programming-map/,,,
